time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,0.231633301,2.33460147,0.059863225,-0.873964708,2.493544053,2.17886822,0.250282777
1.64617E+18,0.241614258,2.433737552,0.161088972,-0.921074396,2.607183571,2.145375306,0.227285338
1.64617E+18,0.251596191,2.20101133,0.135147598,-1.100376778,2.46445629,2.091052865,0.167463038
1.64617E+18,0.261577148,1.832234717,0.127603174,-1.306375736,2.253882027,2.030057081,0.126396877
1.64617E+18,0.271559326,1.426701613,0.201499308,-1.461433904,2.052283732,1.951378789,0.190966763
1.64617E+18,0.281540283,1.009135541,0.340587461,-1.595151031,1.918035758,1.840304778,0.353679789
1.64617E+18,0.291522461,0.626943566,0.492368214,-1.706715509,1.883709776,1.704804176,0.518910322
1.64617E+18,0.301503418,0.241627321,0.535946075,-1.838125967,1.929852074,1.603887897,0.569926141
1.64617E+18,0.311485107,-0.191036951,0.61101096,-1.922861036,2.026628746,1.537479674,0.566756448
1.64617E+18,0.321466309,-0.601519786,0.756897687,-1.93054896,2.159106169,1.49794065,0.544611722
1.64617E+18,0.331448242,-0.864851574,0.887535699,-1.767464431,2.158614921,1.481009522,0.526111527
1.64617E+18,0.341429443,-1.041416347,0.941582639,-1.512878552,2.063959153,1.481817337,0.527156497
1.64617E+18,0.351411133,-1.116192479,0.803226308,-1.244229223,1.854498452,1.507254452,0.559761924
1.64617E+18,0.361392334,-1.034839307,0.523026387,-0.898849705,1.467099106,1.569315458,0.625378405
